,class,prob
2072,6,0.4468487963213416
2073,4,0.4869383490073145
2074,5,0.4346739945041219
2075,2,0.4099616858237548
2076,5,0.3876346844535659
2077,4,0.4483024691358025
2078,6,0.4632918102305858
2079,5,0.4142681426814268
2080,5,0.5060739209097959
2081,1,0.4639713074665797
2082,4,0.5077120822622108
2083,4,0.4884702825592725
2084,2,0.4458682008368201
2085,1,0.4692622950819672
2086,2,0.41538461538461535
2087,2,0.5388310648518815
2088,1,0.4476425438596491
2089,4,0.5349815886375592
2090,1,0.4452762003097573
2091,1,0.43517796830345545
2092,1,0.4195804195804196
2093,5,0.4692096733981551
2094,5,0.4901289813108713
2095,3,0.4498314752398237
2096,3,0.4802809292274446
2097,4,0.5206781402517338
2098,4,0.3996651518775413
2099,5,0.4572385368366821
2100,5,0.3825051759834369
2101,1,0.4304253785147801
2102,6,0.4511162432640493
2103,1,0.4280538302277433
2104,4,0.5015625
2105,4,0.4671439529532089
2106,3,0.5673254281949934
2107,5,0.4935098650051921
2108,4,0.31653434587504314
2109,5,0.4560700876095119
2110,2,0.43778223783241343
2111,6,0.4468193384223919
2112,5,0.4508448540706605
2113,1,0.42265193370165743
2114,2,0.4618535586277522
2115,1,0.5239821528165086
2116,6,0.373444976076555
2117,6,0.3950617283950617
2118,5,0.4896211728074728
2119,6,0.44625407166123776
2120,3,0.504392764857881
2121,3,0.5087490206320188
2122,6,0.37509510524980977
2123,1,0.4606535947712418
2124,4,0.4329572290737339
2125,4,0.43113772455089827
2126,3,0.4303397419015012
2127,3,0.4264392324093816
2128,6,0.4847338557146717
2129,1,0.5356333417275245
2130,2,0.37742718446601936
2131,5,0.4678743277667705
2132,6,0.3808131809726282
2133,1,0.4711637487126674
2134,4,0.5095066803699897
2135,4,0.4928066325286515
2136,6,0.413818359375
2137,6,0.4690613529103304
2138,2,0.3927829698857736
2139,5,0.4445913779423433
2140,3,0.4556830031282586
2141,2,0.4226882263769581
2142,1,0.39962476547842396
2143,4,0.4239188467698879
2144,4,0.4949179046129789
2145,5,0.4179558011049724
2146,3,0.3556859457949148
2147,2,0.4232017306652244
2148,6,0.5021118012422361
2149,6,0.5127610208816705
2150,6,0.4710615105112899
2151,4,0.5560333923602327
2152,2,0.4331845628773957
2153,3,0.3809523809523809
2154,1,0.44738955823293175
2155,5,0.5012919896640827
2156,1,0.44532374100719424
2157,6,0.4497341710971484
2158,4,0.5089835728952772
2159,5,0.4901660280970626
2160,5,0.470710752408227
2161,3,0.5047375160051216
2162,6,0.5059782608695652
2163,6,0.4803174603174603
2164,2,0.4240437158469945
2165,3,0.4298476090383605
2166,6,0.43157894736842106
2167,2,0.3923296190722985
2168,3,0.4068848758465011
2169,3,0.5104194857916104
2170,3,0.5321910695742471
2171,6,0.4036064704322461
2172,1,0.44235233427908177
2173,4,0.4161125319693095
2174,1,0.4791400051190172
2175,3,0.3993788819875777
2176,3,0.3972107438016529
2177,6,0.4260623229461756
2178,5,0.4756446991404011
2179,6,0.5156759468271883
2180,1,0.4538235294117647
2181,2,0.5228966986155485
2182,1,0.4563206577595067
2183,5,0.5098099325567137
2184,6,0.4512037276727932
2185,4,0.4893947232281428
2186,2,0.5227097767513472
2187,4,0.47699506108656103
2188,3,0.4711334745762712
2189,1,0.4512860483242401
2190,2,0.4793324775353017
2191,2,0.4031931069437405
2192,1,0.4874644611010597
2193,3,0.4247296112247881
2194,1,0.407625383828045
2195,6,0.38293333333333335
2196,2,0.4629582158420918
2197,5,0.4534017971758665
2198,5,0.4191134139320668
2199,6,0.4779260780287474
2200,2,0.4247402754288476
2201,6,0.4739044805514525
2202,1,0.4838709677419355
2203,2,0.4610911104957076
2204,3,0.4904347826086957
2205,3,0.44719977709668424
2206,6,0.4502278723914608
2207,6,0.4552678800307614
2208,4,0.4680851063829787
2209,3,0.3916581892166836
2210,1,0.4167762292926637
2211,6,0.4708912931478619
2212,2,0.5136730888750777
2213,6,0.5431119920713579
2214,2,0.4603870967741936
2215,4,0.5302289683560587
2216,4,0.4447513812154696
2217,1,0.5227103499627698
2218,1,0.430775825117874
2219,6,0.4375
2220,1,0.5331658291457286
2221,1,0.6246056782334385
2222,6,0.4249275362318841
2223,1,0.3932550436615477
2224,3,0.457017302938753
2225,1,0.453125
2226,1,0.3849347568208778
2227,6,0.4348271446862996
2228,3,0.5561687031927474
2229,4,0.4097894137734775
2230,5,0.3763440860215054
2231,2,0.4735649546827794
2232,3,0.4433693796243597
2233,3,0.4665194996320824
2234,2,0.5555555555555556
2235,3,0.4392059553349876
2236,5,0.5765306122448979
2237,1,0.511326860841424
2238,5,0.468298969072165
2239,3,0.38579458354624413
2240,3,0.407843137254902
2241,3,0.3759398496240601
2242,5,0.5024108003857279
2243,5,0.4380105718404613
2244,4,0.4113704071499503
2245,1,0.4344346928239545
2246,1,0.3876867594023699
2247,3,0.43385109801821103
2248,4,0.4341363403382881
2249,4,0.44257194710915215
2250,2,0.5124722153618178
2251,1,0.4369469026548672
2252,5,0.38113897596656215
2253,3,0.38010700389105057
2254,5,0.4149089165867689
2255,5,0.4977941176470588
2256,1,0.4610675808031342
2257,1,0.4517622845382042
2258,2,0.4132602193419741
2259,1,0.3701298701298701
2260,3,0.4177766393442623
2261,4,0.3836936702266216
2262,6,0.4385245901639344
2263,1,0.4692149820420729
2264,2,0.4311878597592883
2265,2,0.4818885835623282
2266,4,0.4768285873813512
2267,6,0.4735319641307492
2268,1,0.4798807749627422
2269,3,0.4394050231650817
2270,6,0.4429652832158705
2271,3,0.4109277177006261
2272,2,0.41660261337432736
2273,3,0.4352104975396392
2274,5,0.436248971757609
2275,1,0.4947306791569087
2276,2,0.5110062893081762
2277,4,0.40558163797600416
2278,2,0.4464425332290852
2279,3,0.4403645833333333
2280,4,0.4778655180665231
2281,4,0.4768399382398353
2282,5,0.4387503425596054
2283,5,0.4280888030888031
2284,1,0.3817715959004392
2285,6,0.4723371251292658
2286,6,0.5063559322033898
2287,2,0.5101100588686972
2288,6,0.4101678183613031
2289,1,0.4547234459128732
2290,1,0.4753151260504202
2291,1,0.5270948982289189
2292,2,0.4160020581425264
2293,1,0.4709660842754368
2294,1,0.3940520446096655
2295,4,0.4785056294779938
2296,4,0.4307019799434301
2297,1,0.48239087301587297
2298,3,0.3905888403188481
2299,1,0.4506769825918762
2300,5,0.4100156494522692
2301,5,0.4007047571104959
2302,2,0.4256198347107438
2303,3,0.4268833087149188
2304,5,0.4681735515718368
2305,1,0.4519832985386221
2306,3,0.4852255054432349
2307,5,0.5321824907521578
2308,2,0.42030598052851187
2309,6,0.4535809018567639
2310,6,0.5289665970772442
2311,2,0.38732394366197187
2312,3,0.36829444310801057
2313,5,0.40205926670015063
2314,5,0.4340295466123281
2315,3,0.4176995537927615
2316,6,0.42683891378855787
2317,3,0.4314786192684184
2318,5,0.4467253176930596
2319,5,0.4674358974358974
2320,2,0.4178773701058853
2321,6,0.5064069707842133
2322,4,0.3757496740547588
2323,2,0.4541891229789319
2324,6,0.44621874058451333
2325,3,0.5602855631940772
2326,3,0.4803827751196173
2327,3,0.5035306898424771
2328,1,0.34778837814397223
2329,3,0.5723027375201288
2330,1,0.4383705650459921
2331,3,0.3968377397615345
2332,2,0.4851282051282052
2333,2,0.4888945621649221
2334,1,0.4586167800453514
2335,6,0.4257889546351085
2336,1,0.4391327063740857
2337,6,0.3901240951396071
2338,6,0.4307862679955704
2339,4,0.4678044996121024
2340,6,0.4930498773507768
2341,3,0.41492693110647183
2342,5,0.4501864677677144
2343,4,0.3698863636363636
2344,2,0.38415584415584414
2345,5,0.5039205436487193
2346,4,0.4146020031628888
2347,3,0.5268482490272374
2348,4,0.42797029702970296
2349,5,0.4592105263157895
2350,2,0.4196058091286307
2351,2,0.4092219020172911
2352,2,0.3639112903225806
2353,3,0.4544585987261146
2354,5,0.4149305555555556
2355,3,0.4433598767017724
2356,2,0.3914802475011899
2357,2,0.4682110682110682
2358,6,0.48397435897435903
2359,1,0.4448727833461835
2360,1,0.4390495867768595
2361,1,0.3956043956043956
2362,4,0.4752714113389626
2363,5,0.4361865709892363
2364,3,0.461399431964885
2365,6,0.4650770712909441
2366,6,0.4034634272421814
2367,1,0.4657079646017698
2368,5,0.4754876120189773
2369,4,0.3985949908368968
2370,3,0.4706780696395846
2371,3,0.4524361948955917
2372,6,0.3985463355542096
2373,4,0.4344755427674601
2374,5,0.4263707571801567
2375,5,0.48849510711452
2376,5,0.4702620967741936
2377,4,0.3982129920309104
2378,2,0.4122616461501328
2379,6,0.4803060357041655
2380,3,0.336529242569511
2381,6,0.40028797696184304
2382,1,0.4115693329642956
2383,3,0.4621114821474441
2384,1,0.4165251839275608
2385,3,0.4288922155688623
2386,6,0.3805128205128205
2387,4,0.3981797497155859
2388,3,0.4564547745729488
2389,2,0.42412551440329216
2390,5,0.4508298241268269
2391,3,0.4639206253758269
2392,2,0.42049934296977654
2393,6,0.4469914040114613
2394,6,0.55994308075418
2395,1,0.4471445929526124
2396,2,0.4421803362200713
2397,5,0.4791464597478177
2398,5,0.44984326018808773
2399,5,0.4386525694615195
2400,5,0.4634087626384208
2401,1,0.5381906825568797
2402,6,0.4045959204750839
2403,4,0.5267415730337078
2404,4,0.4848719937936385
2405,2,0.5156486622917719
2406,3,0.40963217782482136
2407,3,0.4297290453279311
2408,5,0.5016791526737278
2409,3,0.4217877094972067
2410,4,0.4606652587117212
2411,5,0.4407027818448023
2412,1,0.43717728055077454
2413,2,0.4572192513368984
2414,6,0.4258012388903851
2415,2,0.4344910179640719
2416,4,0.44974446337308344
2417,3,0.4002570694087403
2418,3,0.4107883817427386
2419,1,0.4683153013910356
2420,3,0.4517102615694165
2421,6,0.4922320041429311
2422,2,0.441108545034642
2423,5,0.4178013948854201
2424,1,0.3953136810279668
2425,3,0.390527950310559
2426,6,0.4141414141414141
2427,5,0.5030544488711818
2428,4,0.3772391991570074
2429,2,0.42831632653061225
2430,1,0.3953147877013177
2431,5,0.40113708149084015
2432,5,0.466624284806103
2433,1,0.4846711259754738
2434,5,0.39370546318289773
2435,6,0.39729119638826177
2436,1,0.39681637293917
2437,5,0.4430527235653947
2438,5,0.4521604938271605
2439,5,0.4368253968253968
2440,2,0.3492063492063492
2441,2,0.4477124183006536
2442,4,0.3945416790269949
2443,2,0.511237342553717
2444,2,0.4200984200984201
2445,2,0.5289437585733882
2446,2,0.5237640315261524
2447,5,0.4007839294463498
2448,6,0.4019207683073229
2449,6,0.5214113389626055
2450,4,0.4541273299443234
2451,5,0.390738813735692
2452,6,0.4409448818897638
2453,3,0.43400621118012417
2454,4,0.4545689210118739
2455,3,0.4645321556720949
2456,6,0.4391506991196271
2457,4,0.34795407712687665
2458,2,0.4408268733850129
2459,3,0.4315033350436121
2460,2,0.403363392639532
2461,2,0.4694269262407458
2462,5,0.5466007416563659
2463,5,0.4241019698725377
2464,2,0.4780376497432972
2465,1,0.44943820224719105
2466,5,0.4505879409557168
2467,3,0.4041167274622199
2468,4,0.4644588045234249
2469,2,0.4901806755695208
2470,4,0.4558785695909442
2471,2,0.4885960466294982
2472,4,0.4939281942977825
2473,1,0.4273094396769309
2474,1,0.42449286250939133
2475,1,0.5286724273369993
2476,1,0.4431412544620092
2477,5,0.4350715746421268
2478,3,0.4579104477611941
2479,3,0.37670825906120026
2480,1,0.5002520161290323
2481,4,0.4828897338403042
2482,5,0.4407129940583828
2483,2,0.40587174864795267
2484,3,0.4004602991944764
2485,2,0.4247026069349532
2486,6,0.3986556359875905
2487,2,0.4632461766156882
2488,1,0.4709897610921502
2489,3,0.4509855453350854
2490,5,0.46029679770893
2491,5,0.4709134615384615
2492,5,0.4950879007238883
2493,4,0.47493112947658395
2494,2,0.5157922912205567
2495,3,0.4683414509100231
2496,2,0.4284968684759917
2497,1,0.39897435897435896
2498,5,0.3784956605593057
2499,1,0.4802857898915057
2500,3,0.4808714133900106
2501,4,0.4840230487166056
2502,4,0.44210265311182745
2503,4,0.4814814814814815
2504,1,0.4399164054336468
2505,2,0.4379034340304673
2506,1,0.49371311265075696
2507,2,0.4638352638352639
2508,3,0.4913859604011314
2509,3,0.5025481313703284
2510,4,0.4504388229220444
2511,3,0.4855399310161846
2512,1,0.4700520833333333
2513,2,0.5921859864384889
2514,3,0.40202342917997863
2515,2,0.517118037812979
2516,3,0.4468855625301785
2517,2,0.4120278330019881
2518,1,0.5
2519,5,0.43321392016376653
2520,3,0.4501827040194885
2521,2,0.4282419272168119
2522,6,0.4470264867566217
2523,6,0.4911353032659409
2524,4,0.456924216242903
2525,6,0.517557251908397
2526,2,0.4516129032258064
2527,1,0.4613601236476043
2528,2,0.4359701107961865
2529,4,0.492201482996676
2530,5,0.4438986556359876
2531,1,0.470138692329465
2532,3,0.4328937160589604
2533,4,0.4281030444964871
2534,3,0.4206206719671711
2535,2,0.4519427402862986
2536,1,0.4270310932798395
2537,5,0.44796380090497734
2538,3,0.4213386727688787
2539,3,0.4824993518278455
2540,3,0.4860037323380432
2541,5,0.4920863309352518
2542,6,0.5734526472781506
2543,5,0.4909276769741886
2544,6,0.4715909090909091
2545,3,0.4152046783625731
2546,6,0.3768624014022787
2547,5,0.5486680327868853
2548,3,0.4516680923866553
2549,5,0.4081374778872883
2550,2,0.4393785022924096
2551,6,0.4414549078226208
2552,4,0.4655618850336613
2553,1,0.4475262368815592
2554,2,0.3948083308179897
2555,5,0.4734235721360185
2556,3,0.4298199152542373
2557,4,0.4690196078431372
2558,6,0.4599799899949975
2559,3,0.4384673940624207
2560,2,0.5189144736842105
2561,1,0.4858006042296073
2562,5,0.3993808049535604
2563,5,0.449368946287056
2564,2,0.5184124386252046
2565,1,0.4662004662004662
2566,1,0.4938208032955716
2567,1,0.4508154943934761
2568,1,0.4514490588586794
2569,6,0.4255930984902948
2570,6,0.43538461538461537
2571,1,0.4037909247558874
2572,2,0.4184471078686816
2573,1,0.39850488786659
2574,6,0.3774801587301587
2575,6,0.5644363447019005
2576,4,0.5616976683259104
2577,3,0.4768637532133676
2578,5,0.4288758657432072
2579,4,0.4508448540706605
2580,5,0.4567616114960226
2581,6,0.418519487313628
2582,3,0.451497312515997
2583,2,0.5200101317122594
2584,1,0.4584194214876033
2585,6,0.5096555323590815
2586,3,0.4563997960224375
2587,3,0.4897694897694898
2588,2,0.41024314536989137
2589,5,0.43193232883954535
2590,6,0.4246954595791805
2591,6,0.4528741584671154
2592,3,0.4148276717084057
2593,3,0.4383886255924169
2594,6,0.4938937801760863
2595,6,0.43370607028754
2596,3,0.4857067925517965
2597,3,0.4320618299675891
2598,4,0.42218543046357615
2599,2,0.4186851211072664
2600,4,0.4610406419880922
2601,5,0.4864864864864865
2602,3,0.42306717363751584
2603,6,0.4569552529182879
2604,3,0.41865756541524457
2605,1,0.4389343181218676
2606,1,0.4634334103156274
2607,3,0.4240636223704464
2608,2,0.4066476239937679
2609,1,0.43091689820661777
2610,2,0.41608475800626055
2611,6,0.38420427553444175
2612,1,0.5219017094017094
2613,5,0.4656964656964657
2614,6,0.4981640146878825
2615,3,0.43608454957221937
2616,4,0.4900102459016393
2617,1,0.4524348810872027
2618,1,0.3933888468332072
2619,4,0.5092105263157894
2620,4,0.4091461931403552
2621,6,0.4357596482657548
2622,4,0.41975308641975306
2623,2,0.4663768857069803
2624,1,0.4703577957691304
2625,6,0.4852320675105485
2626,1,0.4035178479048112
2627,3,0.4871794871794872
2628,6,0.5121820615796521
2629,2,0.4362277763463025
2630,5,0.4116161616161616
2631,1,0.5331695331695332
2632,5,0.4273780652115333
2633,3,0.4578754578754578
2634,4,0.4333677685950413
2635,2,0.4688477267260043
2636,3,0.45010559662090815
2637,5,0.4221556886227545
2638,1,0.4655608658982289
2639,6,0.3943772990015765
2640,3,0.3784477228992944
2641,4,0.4278269932256383
2642,3,0.3860655737704918
2643,2,0.4101492537313433
2644,5,0.38633754305396095
2645,4,0.3556609365737997
2646,4,0.4771573604060914
2647,6,0.5
2648,6,0.4901554404145078
2649,2,0.5922330097087378
2650,6,0.4518304431599229
2651,6,0.4992700729927007
2652,2,0.4256046909357439
2653,5,0.4082270242124447
2654,5,0.5819502074688797
2655,1,0.4671120246659815
2656,2,0.4582801735136514
2657,1,0.42375
2658,1,0.4304588037472976
2659,5,0.4485765580918184
2660,6,0.4317169069462648
2661,4,0.4917301128905224
2662,6,0.4689306358381503
2663,3,0.4375
2664,5,0.4282064384261625
2665,1,0.4382665576451349
2666,3,0.4881232054293918
2667,5,0.4649830773236137
2668,4,0.5298947908647678
2669,6,0.4315842329902084
2670,2,0.4396866840731071
2671,2,0.4522227899846704
2672,5,0.424462170655064
2673,4,0.423828125
2674,1,0.4520237758279083
2675,3,0.4927611168562565
2676,1,0.4874423372629421
2677,6,0.4022727272727273
2678,2,0.4037546933667084
2679,5,0.4873467258022437
2680,1,0.4291989664082687
2681,2,0.4718162839248434
2682,1,0.481162540365985
2683,5,0.4800583657587549
2684,6,0.504433747149734
2685,1,0.4598409032589171
2686,4,0.4981132075471698
2687,5,0.4871113473292586
2688,6,0.4487842731505432
2689,5,0.4450261780104712
2690,3,0.5004800768122899
2691,1,0.4794776119402985
2692,1,0.5219144931433181
2693,6,0.42684766214177977
2694,1,0.4743169398907104
2695,2,0.4639273769708552
2696,5,0.3406478578892372
2697,2,0.4804677780542424
2698,5,0.4343589743589744
2699,4,0.4533542976939203
2700,5,0.42971163748712665
2701,6,0.4594140249759846
2702,2,0.47336174746936605
2703,3,0.4597911227154047
2704,2,0.4543931050993536
2705,1,0.4078751857355126
2706,2,0.42668735453840173
2707,3,0.4644284572342126
2708,5,0.4893178893178893
2709,2,0.4103688418880577
2710,5,0.4426564495530013
2711,6,0.4727979274611399
2712,3,0.4842585916846912
2713,2,0.4171413775245987
2714,2,0.4941176470588236
2715,1,0.3997662185856225
2716,4,0.4074519230769231
2717,1,0.4463087248322148
2718,6,0.457037037037037
2719,6,0.4137670196671709
2720,6,0.44227809132888657
2721,3,0.4800617442757911
2722,1,0.4750927397986222
2723,2,0.4158034208624428
2724,3,0.4808853118712274
2725,5,0.4983581712553675
2726,1,0.4611140304781923
2727,2,0.4544513457556936
2728,3,0.394484412470024
2729,3,0.4143283582089553
2730,5,0.4377880184331797
2731,2,0.4949172233517282
2732,2,0.4473684210526316
2733,6,0.35036496350364965
2734,4,0.4579792256846082
2735,1,0.4469387755102041
2736,3,0.4858329262335124
2737,3,0.42435139994862575
2738,4,0.4518754423213022
2739,1,0.4627366403067338
2740,6,0.4252577319587629
2741,3,0.4786499616466377
2742,1,0.4237918215613383
2743,4,0.4560723514211886
2744,6,0.4623655913978494
2745,6,0.5026752273943286
2746,5,0.4275719098211972
2747,1,0.4466718067334876
2748,3,0.4125711329539576
2749,5,0.4149100257069409
2750,6,0.5153087701089777
2751,4,0.45562435500516
2752,6,0.4478851963746224
2753,2,0.4944625407166124
2754,2,0.4318945463944172
2755,4,0.5122309197651663
2756,2,0.4502577319587629
2757,2,0.43406022845275183
2758,1,0.36322101656196454
2759,4,0.4091503267973856
2760,5,0.4597789771267026
2761,1,0.43333333333333335
2762,3,0.5327499337045877
2763,3,0.4754914809960682
2764,2,0.4785714285714286
2765,3,0.4751991775893087
2766,4,0.4884488448844885
2767,4,0.4760416666666666
2768,3,0.5109170305676856
2769,1,0.55078125
2770,6,0.4005696530295184
2771,6,0.45856758738694703
2772,6,0.42412551440329216
2773,5,0.5123775141825684
2774,6,0.4192841490138787
2775,2,0.4052369077306733
2776,6,0.42008524240809797
2777,3,0.43690966335674497
2778,5,0.4435503535722993
2779,6,0.4392975311784169
2780,1,0.509327442317133
2781,5,0.4115809706871696
2782,4,0.489977728285078
2783,3,0.4641490176065322
2784,2,0.4711748966188276
2785,2,0.4676202860858257
2786,4,0.4512372634643377
2787,4,0.4654289372599232
2788,4,0.5069280162216965
2789,2,0.4670345628812082
2790,5,0.5325038090401218
2791,5,0.3715726441853136
2792,1,0.4360403397027601
2793,5,0.4623262618873446
2794,2,0.4802727715538237
2795,3,0.4577447335811648
2796,4,0.38579458354624413
2797,6,0.4240945286411508
2798,2,0.5017261219792866
2799,2,0.4384003974167909
2800,4,0.4764355362946912
2801,1,0.5445494000510595
2802,6,0.4745547073791349
2803,6,0.3719139899123972
2804,6,0.43510665638653295
2805,6,0.43773998902907296
2806,1,0.4453781512605042
2807,1,0.4595717481623522
2808,3,0.4242813141683778
2809,5,0.494717856222623
2810,2,0.4117955439056357
2811,4,0.4450350326165741
2812,3,0.5296043656207367
2813,1,0.4719160104986877
2814,1,0.4860259032038173
2815,2,0.44922680412371135
2816,4,0.3960477562783039
2817,4,0.42017291066282414
2818,1,0.4327590640267421
2819,6,0.5016782855667441
2820,3,0.5010309278350515
2821,6,0.46851319571465905
2822,2,0.4691199176531137
2823,4,0.4650262648603815
2824,2,0.4503856041131105
2825,1,0.4653802497162315
2826,3,0.3944678292242935
2827,3,0.506463659867854
2828,1,0.4531729785056295
2829,5,0.4638239339752407
2830,6,0.4690196078431372
2831,5,0.3482549317147193
2832,5,0.37390633041688104
2833,6,0.4361646690984888
2834,5,0.4149781995383432
2835,1,0.4662892434379825
2836,3,0.3910073989755264
2837,1,0.3809871140286895
2838,2,0.485240302512808
2839,4,0.5030690537084399
2840,2,0.4187836797536567
2841,2,0.4185986604842865
2842,5,0.3756009615384616
2843,5,0.43224092116917623
2844,3,0.4543911752227408
2845,4,0.459927140255009
2846,4,0.4539347408829175
2847,2,0.4761904761904762
2848,3,0.4741379310344828
2849,6,0.4015072765072765
2850,5,0.4046771733604474
2851,3,0.4831261101243339
2852,2,0.4747212859735546
2853,5,0.4837962962962962
2854,2,0.5565843621399177
2855,2,0.4226393629124005
2856,6,0.37913669064748207
2857,1,0.4407079646017699
2858,1,0.3543577981651376
2859,4,0.4481613891726251
2860,5,0.5001292991983449
2861,5,0.4365872405841661
2862,6,0.4877571008814887
2863,2,0.4137036075785103
2864,5,0.4958398335933437
2865,1,0.4647526275314022
2866,4,0.4478445981905269
2867,3,0.5383806519453207
2868,2,0.4121514992109416
2869,4,0.48551292090837894
2870,3,0.4695378151260504
2871,4,0.4913728432108027
2872,5,0.4923615531508593
2873,3,0.4244256348246675
2874,3,0.4875453446191052
2875,4,0.4191349934469201
2876,6,0.5002587991718426
2877,3,0.5020449897750511
2878,2,0.47
2879,2,0.39457994579945793
2880,4,0.4474861805738352
2881,6,0.44746015936254974
2882,5,0.4873280231716148
2883,3,0.4952005906965297
2884,1,0.4103852596314908
2885,1,0.4449418084153984
2886,3,0.41298767967145783
2887,5,0.35208333333333336
2888,4,0.4186949766960124
2889,6,0.4127185203952369
2890,3,0.4427911749615187
2891,3,0.4697888861926717
2892,5,0.5062772226492441
2893,2,0.4293727689954105
2894,4,0.4209510016895969
2895,3,0.43020736614051375
2896,2,0.4076646090534979
2897,1,0.3961328705999008
2898,2,0.44971442761360814
2899,5,0.4665637860082305
2900,5,0.4054524361948956
2901,4,0.4599285349668198
2902,4,0.4771361379670761
2903,3,0.4566929133858268
2904,2,0.4541832669322709
2905,1,0.4427539969056215
2906,2,0.3902439024390244
2907,3,0.4001477468603792
2908,4,0.4554661126980005
2909,1,0.4583547557840617
2910,4,0.4871794871794872
2911,1,0.4370088719898606
2912,3,0.4205154376116356
2913,4,0.4519453749033754
2914,5,0.37751418256833413
2915,5,0.4484742371185593
2916,1,0.43643410852713177
2917,3,0.47953216374269
2918,3,0.44219910846953936
2919,2,0.5099915564311849
2920,4,0.3689245087900724
2921,1,0.4058631921824104
2922,5,0.478327776352911
2923,4,0.4122718052738337
2924,1,0.4461271102284012
2925,1,0.446694003075346
2926,6,0.4698857736240914
2927,3,0.4777506112469438
2928,3,0.4702396289616078
2929,1,0.4942025251223912
2930,6,0.3399525785417902
2931,2,0.4853479853479853
2932,4,0.4736706246773361
2933,6,0.42664941785252253
2934,3,0.4103761348897536
2935,1,0.5365612648221344
2936,4,0.4078776885203421
2937,2,0.43072289156626503
2938,2,0.415235792019347
2939,2,0.4704322460885706
2940,3,0.457981880662293
2941,3,0.4585002862049227
2942,1,0.4303664921465968
2943,6,0.4666494312306102
2944,6,0.4405286343612335
2945,6,0.4586339586339586
2946,5,0.4498583569405099
2947,2,0.4962753660416132
2948,3,0.5464663327768503
2949,3,0.4438800193517175
2950,4,0.4356990394877268
2951,1,0.37966863240662735
2952,1,0.4391248391248391
2953,4,0.4020442930153322
2954,4,0.3741741741741742
2955,1,0.4558595766649458
2956,3,0.4598449612403101
2957,4,0.4523383593151035
2958,5,0.4242578025881756
2959,2,0.4051883878937616
2960,5,0.5205780710021992
2961,2,0.4615780005140066
2962,5,0.3511843460350155
2963,6,0.3925863521482729
2964,1,0.4307019799434301
2965,3,0.4566907273736813
2966,2,0.4962518740629685
2967,6,0.4974874371859296
2968,3,0.42255330079630105
2969,5,0.4744897959183674
2970,5,0.4584199584199584
2971,2,0.472704081632653
2972,5,0.42845188284518826
2973,3,0.4536109646810754
2974,2,0.4316472114137484
2975,1,0.3844746471510716
2976,4,0.39450441609421
2977,3,0.4792944785276074
2978,2,0.4938820912124583
2979,6,0.4733142410830513
2980,6,0.4646314221891288
2981,4,0.4724254361283061
2982,3,0.3977927063339731
2983,6,0.4061860940695297
2984,2,0.518999518999519
2985,6,0.3926868044515103
2986,5,0.4174276024002087
2987,5,0.42936751184173866
2988,5,0.4754687901361418
2989,6,0.4454522549760645
2990,4,0.4724245577523413
2991,5,0.4761549925484352
2992,3,0.6146367809883878
2993,2,0.4269254093389933
2994,2,0.44689080630764655
2995,1,0.4195439739413681
2996,2,0.43492712861160826
2997,1,0.4426984557030615
2998,1,0.4689711486118672
2999,3,0.4764397905759162
3000,1,0.4752627531402204
3001,1,0.5056956875508544
3002,5,0.4718670076726343
3003,1,0.4417288397221508
3004,6,0.421536106149528
3005,5,0.4202304737516005
3006,6,0.4
3007,2,0.5083497053045186
3008,6,0.4145225843339051
3009,5,0.4935699588477366
3010,4,0.5422848664688428
3011,6,0.4179218789890223
3012,4,0.44542849700442816
3013,3,0.4329535495179667
3014,5,0.3708524757529352
3015,6,0.39675383228133454
3016,6,0.4198473282442748
3017,3,0.3984732824427481
3018,5,0.4843240531728116
3019,3,0.36354679802955664
3020,4,0.4120850622406639
3021,6,0.4966216216216216
3022,2,0.4385581649371928
3023,3,0.4682634730538922
3024,6,0.4728874208642994
3025,6,0.4801859099804306
3026,5,0.47775175644028095
3027,4,0.36089030206677264
3028,4,0.4234277484397504
3029,5,0.3718398876404495
3030,5,0.4460671278503715
3031,2,0.38299999999999995
3032,5,0.4625390218522373
3033,1,0.44241404183697997
3034,1,0.4826309794988611
3035,5,0.4474940334128879
3036,6,0.3971291866028708
3037,6,0.3960807600950119
3038,6,0.4698055271238485
3039,2,0.4247126436781609
3040,4,0.5064069707842133
3041,2,0.5088715400993612
3042,2,0.38642230252968507
3043,1,0.3929517753047165
3044,6,0.4940991345397325
3045,4,0.4339912842860805
3046,2,0.4412641621943947
3047,4,0.4375
3048,5,0.38640595903165736
3049,3,0.4309151499615483
3050,2,0.5097666847531199
3051,5,0.4771293375394322
3052,6,0.4928409947249434
3053,4,0.4367041198501873
3054,2,0.4912547528517111
3055,2,0.4084186575654152
3056,1,0.4476190476190477
3057,5,0.391871848116286
3058,3,0.45014171605256376
3059,4,0.4645456996495012
3060,1,0.4346333088054942
3061,1,0.43392353092122143
3062,2,0.4738167170191339
3063,3,0.5078504139309163
3064,4,0.3936847466259231
3065,6,0.4851326011251005
3066,6,0.4598295014208215
3067,3,0.4511186025130248
3068,5,0.4845679012345679
3069,5,0.4850905218317359
3070,3,0.4564994882292733
3071,5,0.4363776295536173
3072,3,0.5001219214825652
3073,1,0.474339035769829
3074,3,0.44368957407891296
3075,4,0.4696811291165709
3076,5,0.4911333847340015
3077,3,0.5208495208495209
3078,5,0.514463368477967
